id,id_taxonref,plot_name,taxaname,taxonref,family,genus,species,infra,id_rank,dbh,height,strata,flower,fruit,month_obs,bark_thickness,leaf_area,leaf_ldmc,leaf_sla,leaf_thickness,wood_density,elevation,rainfall,holdridge,province,in_forest,in_um,geo_pt
4621,1697,,Agathis lanceolata,Agathis lanceolata Lindl. ex Warb.,Araucariaceae,Agathis,Agathis lanceolata,,21,,,,false,true,12,,,,,,,1039,2710,3,,false,true,POINT (166.4746338 -22.0412948)
4604,1697,,Agathis lanceolata,Agathis lanceolata Lindl. ex Warb.,Araucariaceae,Agathis,Agathis lanceolata,,21,,,,false,false,5,,,,,,,22,1060,1,,false,false,POINT (166.32481 -22.1065862)
4609,1697,,Agathis lanceolata,Agathis lanceolata Lindl. ex Warb.,Araucariaceae,Agathis,Agathis lanceolata,,21,,,,false,false,5,,,,,,,417,2740,3,,false,true,POINT (166.40780639648438 -21.85249137878418)
4646,1697,,Agathis lanceolata,Agathis lanceolata Lindl. ex Warb.,Araucariaceae,Agathis,Agathis lanceolata,,21,,,,false,false,3,,,,,,,229,2830,3,,false,true,POINT (166.66667 -22.11667)
4671,1697,,Agathis lanceolata,Agathis lanceolata Lindl. ex Warb.,Araucariaceae,Agathis,Agathis lanceolata,,21,,13,,false,false,3,,,,,,,164,2390,2,,false,true,POINT (166.75 -22.18333)
4645,1697,,Agathis lanceolata,Agathis lanceolata Lindl. ex Warb.,Araucariaceae,Agathis,Agathis lanceolata,,21,,,,false,false,3,,,,,,,377,2420,2,,false,true,POINT (166.66667 -22.2)
4648,1697,,Agathis lanceolata,Agathis lanceolata Lindl. ex Warb.,Araucariaceae,Agathis,Agathis lanceolata,,21,10.00,,,false,false,10,,,,,,,317,2420,2,,false,true,POINT (166.66973877 -22.20124245)
4678,1697,,Agathis lanceolata,Agathis lanceolata Lindl. ex Warb.,Araucariaceae,Agathis,Agathis lanceolata,,21,11.10,,,false,false,11,,,,,,,264,2870,3,,false,true,POINT (166.89302063 -22.26751137)
4649,1697,,Agathis lanceolata,Agathis lanceolata Lindl. ex Warb.,Araucariaceae,Agathis,Agathis lanceolata,,21,13.00,,,false,false,10,,,,,,,317,2420,2,,false,true,POINT (166.66973877 -22.20124245)
4650,1697,,Agathis lanceolata,Agathis lanceolata Lindl. ex Warb.,Araucariaceae,Agathis,Agathis lanceolata,,21,16.00,,,false,false,10,,,,,,,317,2420,2,,false,true,POINT (166.66973877 -22.20124245)
4654,1697,,Agathis lanceolata,Agathis lanceolata Lindl. ex Warb.,Araucariaceae,Agathis,Agathis lanceolata,,21,,,,false,false,2,,,,,,,117,2000,2,,false,true,POINT (166.68333 -22.21667)
4670,1697,,Agathis lanceolata,Agathis lanceolata Lindl. ex Warb.,Araucariaceae,Agathis,Agathis lanceolata,,21,,,,false,false,3,,,,,,,167,2260,2,,false,true,POINT (166.73333 -22.15)
4679,1697,,Agathis lanceolata,Agathis lanceolata Lindl. ex Warb.,Araucariaceae,Agathis,Agathis lanceolata,,21,13.40,,,false,false,11,,,,,,,264,2870,3,,false,true,POINT (166.89302063 -22.26751137)
4685,1697,,Agathis lanceolata,Agathis lanceolata Lindl. ex Warb.,Araucariaceae,Agathis,Agathis lanceolata,,21,,,,false,false,9,,,,,,,132,2960,3,,false,true,POINT (166.89390793333334 -22.302429266666667)
4677,1697,,Agathis lanceolata,Agathis lanceolata Lindl. ex Warb.,Araucariaceae,Agathis,Agathis lanceolata,,21,36.60,,,false,false,1,,,,,,,270,2920,3,,false,true,POINT (166.88571167 -22.27612305)
4698,1697,,Agathis lanceolata,Agathis lanceolata Lindl. ex Warb.,Araucariaceae,Agathis,Agathis lanceolata,,21,43.90,,,false,false,8,,,,,,,224,2900,3,,false,true,POINT (166.89976501 -22.29047775)
4727,1697,,Agathis lanceolata,Agathis lanceolata Lindl. ex Warb.,Araucariaceae,Agathis,Agathis lanceolata,,21,98.70,,,false,false,12,,,,,,,350,3150,3,,false,true,POINT (166.90771484 -22.27692223)
4699,1697,,Agathis lanceolata,Agathis lanceolata Lindl. ex Warb.,Araucariaceae,Agathis,Agathis lanceolata,,21,35.30,,,false,false,7,,,,,,,170,2960,3,,false,true,POINT (166.89997864 -22.30007935)
4713,1697,Grand Lac,Agathis lanceolata,Agathis lanceolata Lindl. ex Warb.,Araucariaceae,Agathis,Agathis lanceolata,,21,12.90,,2,false,false,5,,,,,,0.54,273,3150,3,,false,true,POINT (166.90391541 -22.27494812)
4728,1697,,Agathis lanceolata,Agathis lanceolata Lindl. ex Warb.,Araucariaceae,Agathis,Agathis lanceolata,,21,30.20,,,false,false,4,,,,,,,242,2960,3,,false,true,POINT (166.90829468 -22.28225136)
4709,1697,,Agathis lanceolata,Agathis lanceolata Lindl. ex Warb.,Araucariaceae,Agathis,Agathis lanceolata,,21,22.00,,,false,false,11,,,,,,,292,3150,3,,false,true,POINT (166.90315247 -22.27508736)
4697,1697,,Agathis lanceolata,Agathis lanceolata Lindl. ex Warb.,Araucariaceae,Agathis,Agathis lanceolata,,21,29.00,,,false,false,1,,,,,,,441,2890,3,,false,true,POINT (166.8989563 -22.28055573)
4690,1697,,Agathis lanceolata,Agathis lanceolata Lindl. ex Warb.,Araucariaceae,Agathis,Agathis lanceolata,,21,10.00,,,false,false,10,,,,,,,270,2890,3,,false,true,POINT (166.89628601 -22.28521347)
4691,1697,,Agathis lanceolata,Agathis lanceolata Lindl. ex Warb.,Araucariaceae,Agathis,Agathis lanceolata,,21,15.00,,,false,false,10,,,,,,,270,2890,3,,false,true,POINT (166.89628601 -22.28521347)
4711,1697,,Agathis lanceolata,Agathis lanceolata Lindl. ex Warb.,Araucariaceae,Agathis,Agathis lanceolata,,21,12.60,,,false,false,12,,,,,,,337,3150,3,,false,true,POINT (166.90316772 -22.27617073)
4712,1697,,Agathis lanceolata,Agathis lanceolata Lindl. ex Warb.,Araucariaceae,Agathis,Agathis lanceolata,,21,21.60,,,false,false,12,,,,,,,337,3150,3,,false,true,POINT (166.90316772 -22.27617073)
4694,1697,,Agathis lanceolata,Agathis lanceolata Lindl. ex Warb.,Araucariaceae,Agathis,Agathis lanceolata,,21,15.90,,,false,false,1,,,,,,,332,3040,3,,false,true,POINT (166.89729309 -22.27966118)
4696,1697,,Agathis lanceolata,Agathis lanceolata Lindl. ex Warb.,Araucariaceae,Agathis,Agathis lanceolata,,21,19.10,,,false,false,4,,,,,,,413,3040,3,,false,true,POINT (166.89851379 -22.27658653)
4689,1697,,Agathis lanceolata,Agathis lanceolata Lindl. ex Warb.,Araucariaceae,Agathis,Agathis lanceolata,,21,60.20,,,false,false,9,,,,,,,146,2960,3,,false,true,POINT (166.89562988 -22.30211449)
4693,1697,,Agathis lanceolata,Agathis lanceolata Lindl. ex Warb.,Araucariaceae,Agathis,Agathis lanceolata,,21,10.20,,,false,false,1,,,,,,,294,2890,3,,false,true,POINT (166.89701843 -22.28129959)
4729,1697,,Agathis lanceolata,Agathis lanceolata Lindl. ex Warb.,Araucariaceae,Agathis,Agathis lanceolata,,21,34.40,,,false,false,4,,,,,,,242,2960,3,,false,true,POINT (166.90829468 -22.28225136)
4732,1697,,Agathis lanceolata,Agathis lanceolata Lindl. ex Warb.,Araucariaceae,Agathis,Agathis lanceolata,,21,,,,false,true,1,,,,,,,293,2870,3,,false,true,POINT (166.91 -22.2986111)
4769,1697,,Agathis lanceolata,Agathis lanceolata Lindl. ex Warb.,Araucariaceae,Agathis,Agathis lanceolata,,21,70.00,,,false,false,9,,,,,,,250,2830,3,,false,true,POINT (166.95317078 -22.2805233)
4747,1697,,Agathis lanceolata,Agathis lanceolata Lindl. ex Warb.,Araucariaceae,Agathis,Agathis lanceolata,,21,,12,,false,false,12,,,,,,,254,2870,3,,false,true,POINT (166.91667 -22.3)
4740,1697,,Agathis lanceolata,Agathis lanceolata Lindl. ex Warb.,Araucariaceae,Agathis,Agathis lanceolata,,21,22.60,,,false,false,4,,,,,,,254,3150,3,,false,true,POINT (166.91639709 -22.27636528)
4741,1697,,Agathis lanceolata,Agathis lanceolata Lindl. ex Warb.,Araucariaceae,Agathis,Agathis lanceolata,,21,29.30,,,false,false,4,,,,,,,254,3150,3,,false,true,POINT (166.91639709 -22.27636528)
4772,1697,,Agathis lanceolata,Agathis lanceolata Lindl. ex Warb.,Araucariaceae,Agathis,Agathis lanceolata,,21,34.10,,,false,false,9,,,,,,,252,2830,3,,false,true,POINT (166.95437622 -22.2804966)
4780,1697,,Agathis lanceolata,Agathis lanceolata Lindl. ex Warb.,Araucariaceae,Agathis,Agathis lanceolata,,21,70.50,,,false,false,1,,,,,,,293,2820,3,,false,true,POINT (166.99424744 -22.27291679)
4778,1697,,Agathis lanceolata,Agathis lanceolata Lindl. ex Warb.,Araucariaceae,Agathis,Agathis lanceolata,,21,9.20,,,false,false,1,,,,,,,296,2820,3,,false,true,POINT (166.99372864 -22.27305603)
4784,1697,,Agathis lanceolata,Agathis lanceolata Lindl. ex Warb.,Araucariaceae,Agathis,Agathis lanceolata,,21,99.00,,,false,false,1,,,,,,,289,2820,3,,false,true,POINT (166.99505615 -22.27269363)
4781,1697,,Agathis lanceolata,Agathis lanceolata Lindl. ex Warb.,Araucariaceae,Agathis,Agathis lanceolata,,21,61.90,,,false,false,1,,,,,,,293,2820,3,,false,true,POINT (166.99455261 -22.27308273)
4785,1697,,Agathis lanceolata,Agathis lanceolata Lindl. ex Warb.,Araucariaceae,Agathis,Agathis lanceolata,,21,,2.5,,false,true,3,,,,,,,19,2510,,,false,true,POINT (167.0159226 -22.2850008)
4775,1697,,Agathis lanceolata,Agathis lanceolata Lindl. ex Warb.,Araucariaceae,Agathis,Agathis lanceolata,,21,6.00,,,false,false,12,,,,,,,268,2820,3,,false,true,POINT (166.9932251 -22.27527809)
4776,1697,,Agathis lanceolata,Agathis lanceolata Lindl. ex Warb.,Araucariaceae,Agathis,Agathis lanceolata,,21,8.90,,,false,false,12,,,,,,,268,2820,3,,false,true,POINT (166.9932251 -22.27527809)
4774,1697,,Agathis lanceolata,Agathis lanceolata Lindl. ex Warb.,Araucariaceae,Agathis,Agathis lanceolata,,21,16.90,,,false,false,12,,,,,,,259,2820,3,,false,true,POINT (166.9929657 -22.27480888)
115032,3904,,Kermadecia sinuata,Kermadecia sinuata Brongn. & Gris,Proteaceae,Kermadecia,Kermadecia sinuata,,21,15.4,,,false,false,4,7.5,,,,,,416,2510,3,,false,false,POINT (165.25465393 -21.1871357)
115033,3904,,Kermadecia sinuata,Kermadecia sinuata Brongn. & Gris,Proteaceae,Kermadecia,Kermadecia sinuata,,21,30.900000000000002,,,false,false,4,14,,,,,,416,2510,3,,false,false,POINT (165.25465393 -21.1871357)
4998,1698,,Agathis montana,Agathis montana de Laub.,Araucariaceae,Agathis,Agathis montana,,21,,25,,false,false,10,,,,,,,1377,4020,3,,false,false,POINT (164.7013889 -20.5180556)
5004,1698,,Agathis montana,Agathis montana de Laub.,Araucariaceae,Agathis,Agathis montana,,21,,,,false,false,3,,,,,,,1370,4280,3,,false,false,POINT (164.760254 -20.590917304166666)
4997,1698,,Agathis montana,Agathis montana de Laub.,Araucariaceae,Agathis,Agathis montana,,21,,,,true,false,11,,,,,,,978,3040,3,,false,false,POINT (164.68205 -20.4853)
5033,1698,,Agathis montana,Agathis montana de Laub.,Araucariaceae,Agathis,Agathis montana,,21,,15,,true,true,7,,,,,,,1205,3550,3,,false,false,POINT (164.7772261 -20.5827348)
5013,1698,,Agathis montana,Agathis montana de Laub.,Araucariaceae,Agathis,Agathis montana,,21,,,,false,false,3,,,,,,,1578,3770,3,,false,false,POINT (164.76834023333333 -20.588544408333334)
5002,1698,,Agathis montana,Agathis montana de Laub.,Araucariaceae,Agathis,Agathis montana,,21,,14,,false,false,11,,,,,,,622,4170,3,,false,false,POINT (164.7444444 -20.6005556)
5008,1698,,Agathis montana,Agathis montana de Laub.,Araucariaceae,Agathis,Agathis montana,,21,,,,false,false,3,,,,,,,1451,4040,3,,false,false,POINT (164.762482 -20.5892623875)
5028,1698,,Agathis montana,Agathis montana de Laub.,Araucariaceae,Agathis,Agathis montana,,21,16.90,,,false,false,4,,,,,,,946,3760,3,,false,false,POINT (164.77400208 -20.57027817)
4999,1698,,Agathis montana,Agathis montana de Laub.,Araucariaceae,Agathis,Agathis montana,,21,,,,true,false,10,,,,,,,1461,4330,3,,false,false,POINT (164.7016667 -20.5119444)
5014,1698,,Agathis montana,Agathis montana de Laub.,Araucariaceae,Agathis,Agathis montana,,21,7.80,,,false,false,6,,,,,,,1187,3770,3,,false,false,POINT (164.7688446 -20.57575607)
5010,1698,,Agathis montana,Agathis montana de Laub.,Araucariaceae,Agathis,Agathis montana,,21,,8,,false,false,2,,,,,,,1456,4040,3,,false,false,POINT (164.76667 -20.58333)
5011,1698,,Agathis montana,Agathis montana de Laub.,Araucariaceae,Agathis,Agathis montana,,21,,9,,false,false,2,,,,,,,1456,4040,3,,false,false,POINT (164.76667 -20.58333)
5012,1698,,Agathis montana,Agathis montana de Laub.,Araucariaceae,Agathis,Agathis montana,,21,,20,,false,false,2,,,,,,,1456,4040,3,,false,false,POINT (164.76667 -20.58333)
5030,1698,,Agathis montana,Agathis montana de Laub.,Araucariaceae,Agathis,Agathis montana,,21,,20,,false,false,9,,,,,,,1409,3770,3,,false,false,POINT (164.7742238 -20.5856472)
5031,1698,,Agathis montana,Agathis montana de Laub.,Araucariaceae,Agathis,Agathis montana,,21,,,,true,false,12,,,,,,,1409,3770,3,,false,false,POINT (164.7742238 -20.5856472)
5019,1698,,Agathis montana,Agathis montana de Laub.,Araucariaceae,Agathis,Agathis montana,,21,5.40,,,false,false,6,,,,,,,1187,3770,3,,false,false,POINT (164.76884461 -20.57575607)
5020,1698,,Agathis montana,Agathis montana de Laub.,Araucariaceae,Agathis,Agathis montana,,21,8.10,,,false,false,6,,,,,,,1187,3770,3,,false,false,POINT (164.76884461 -20.57575607)
5021,1698,,Agathis montana,Agathis montana de Laub.,Araucariaceae,Agathis,Agathis montana,,21,11.50,,,false,false,6,,,,,,,1187,3770,3,,false,false,POINT (164.76884461 -20.57575607)
5022,1698,,Agathis montana,Agathis montana de Laub.,Araucariaceae,Agathis,Agathis montana,,21,11.80,,,false,false,6,,,,,,,1187,3770,3,,false,false,POINT (164.76884461 -20.57575607)
5000,1698,,Agathis montana,Agathis montana de Laub.,Araucariaceae,Agathis,Agathis montana,,21,,15,,false,false,11,,,,,,,1103,4070,3,,false,false,POINT (164.7037479 -20.5031306)
4996,1698,,Agathis montana,Agathis montana de Laub.,Araucariaceae,Agathis,Agathis montana,,21,,4,,false,false,4,,,,,,,1071,2900,3,,false,false,POINT (164.5958505 -20.4586492)
5009,1698,,Agathis montana,Agathis montana de Laub.,Araucariaceae,Agathis,Agathis montana,,21,,,,false,false,3,,,,,,,1451,4040,3,,false,false,POINT (164.7625778 -20.589281)
5003,1698,,Agathis montana,Agathis montana de Laub.,Araucariaceae,Agathis,Agathis montana,,21,,,,false,false,3,,,,,,,1268,4280,3,,false,false,POINT (164.758954 -20.5983438)
5036,1698,,Agathis montana,Agathis montana de Laub.,Araucariaceae,Agathis,Agathis montana,,21,,,,false,false,1,,,,,,,799,4050,3,,false,false,POINT (164.79396057128906 -20.609468460083008)
5034,1698,,Agathis montana,Agathis montana de Laub.,Araucariaceae,Agathis,Agathis montana,,21,,15,,false,false,7,,,,,,,1205,3550,3,,false,false,POINT (164.7772261 -20.5827348)
5032,1698,,Agathis montana,Agathis montana de Laub.,Araucariaceae,Agathis,Agathis montana,,21,,,,false,false,9,,,,,,,1326,3880,3,,false,false,POINT (164.77719116210938 -20.5983943939209)
5001,1698,,Agathis montana,Agathis montana de Laub.,Araucariaceae,Agathis,Agathis montana,,21,,,,false,true,11,,,,,,,439,4320,3,,false,false,POINT (164.73945 -20.593216666666667)
5006,1698,,Agathis montana,Agathis montana de Laub.,Araucariaceae,Agathis,Agathis montana,,21,,,,false,false,3,,,,,,,1421,4280,3,,false,false,POINT (164.7611570909091 -20.589995146951516)
5007,1698,,Agathis montana,Agathis montana de Laub.,Araucariaceae,Agathis,Agathis montana,,21,,,,false,false,3,,,,,,,1445,4280,3,,false,false,POINT (164.7617587055556 -20.589802638888887)
26804,2131,,Beauprea spathulifolia,Beauprea spathulifolia Brongn. & Gris,Proteaceae,Beauprea,Beauprea spathulifolia,,21,,,,,,,,,,,,,650,1660,2,,false,true,POINT (164.7638922672353 -20.947542086067)
57842,2852,,Dacrydium araucarioides,Dacrydium araucarioides Brongn. & Gris,Podocarpaceae,Dacrydium,Dacrydium araucarioides,,21,,,,,,,,,,,,,363,3330,3,,false,true,POINT (166.943289247366 -22.2213947553329)
5707,1700,,Agathis ovata,Agathis ovata (C.Moore ex Vieill.) Warb.,Araucariaceae,Agathis,Agathis ovata,,21,,,,,,,,,,,,,432,2730,3,,false,true,POINT (166.975153903009 -22.2244819717311)
96909,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,464,1380,1,,false,true,POINT (166.1836990000001 -21.8074060006507)
5066,1699,,Agathis moorei,Agathis moorei (Lindl.) Mast.,Araucariaceae,Agathis,Agathis moorei,,21,,,,false,false,2,,,,,,,683,1530,2,,false,false,POINT (164.716482226054 -20.7216990788778)
5074,1699,,Agathis moorei,Agathis moorei (Lindl.) Mast.,Araucariaceae,Agathis,Agathis moorei,,21,,,,false,false,6,,,,,,,1198,4040,3,,false,false,POINT (164.76040649414062 -20.58346939086914)
5062,1699,,Agathis moorei,Agathis moorei (Lindl.) Mast.,Araucariaceae,Agathis,Agathis moorei,,21,78.30,,,false,false,11,,,,,,,602,2680,3,,false,false,POINT (164.67799377 -20.54067612)
5071,1699,,Agathis moorei,Agathis moorei (Lindl.) Mast.,Araucariaceae,Agathis,Agathis moorei,,21,,,,false,false,9,,,,,,,783,1880,2,,false,false,POINT (164.74484252929688 -20.733118057250977)
5061,1699,,Agathis moorei,Agathis moorei (Lindl.) Mast.,Araucariaceae,Agathis,Agathis moorei,,21,,,,false,false,8,,,,,,,135,1250,1,,false,true,POINT (164.528514 -20.5987553)
5068,1699,,Agathis moorei,Agathis moorei (Lindl.) Mast.,Araucariaceae,Agathis,Agathis moorei,,21,,,,false,false,12,,,,,,,575,990,1,,false,false,POINT (164.73089599609375 -20.85628890991211)
5083,1699,,Agathis moorei,Agathis moorei (Lindl.) Mast.,Araucariaceae,Agathis,Agathis moorei,,21,,,,false,false,1,,,,,,,676,2330,3,,false,false,POINT (164.894775390625 -20.78559684753418)
5073,1699,,Agathis moorei,Agathis moorei (Lindl.) Mast.,Araucariaceae,Agathis,Agathis moorei,,21,,,,false,false,4,,,,,,,230,1230,2,,false,false,POINT (164.74880981445312 -20.764446258544922)
5079,1699,,Agathis moorei,Agathis moorei (Lindl.) Mast.,Araucariaceae,Agathis,Agathis moorei,,21,,,,false,false,11,,,,,,,37,2130,2,,false,false,POINT (164.8378143310547 -20.72001838684082)
5076,1699,,Agathis moorei,Agathis moorei (Lindl.) Mast.,Araucariaceae,Agathis,Agathis moorei,,21,11.10,,,false,false,11,,,,,,,943,3950,3,,false,false,POINT (164.77607727 -20.61249924)
5065,1699,,Agathis moorei,Agathis moorei (Lindl.) Mast.,Araucariaceae,Agathis,Agathis moorei,,21,,,,false,false,2,,,,,,,809,1830,2,,false,false,POINT (164.706781387329 -20.7159735997518)
5093,1699,,Agathis moorei,Agathis moorei (Lindl.) Mast.,Araucariaceae,Agathis,Agathis moorei,,21,,,,false,false,3,,,,,,,387,2140,2,,false,true,POINT (165.09266662597656 -20.982324600219727)
5089,1699,,Agathis moorei,Agathis moorei (Lindl.) Mast.,Araucariaceae,Agathis,Agathis moorei,,21,,,,false,false,10,,,,,,,283,1770,2,,false,false,POINT (165.00328063964844 -20.930387496948242)
5085,1699,,Agathis moorei,Agathis moorei (Lindl.) Mast.,Araucariaceae,Agathis,Agathis moorei,,21,,8,,false,false,6,,,,,,,236,1870,2,,false,false,POINT (164.9203945 -20.8534129)
5080,1699,,Agathis moorei,Agathis moorei (Lindl.) Mast.,Araucariaceae,Agathis,Agathis moorei,,21,,,,false,false,5,,,,,,,934,3550,3,,false,false,POINT (164.848048782349 -20.6435995737712)
5081,1699,,Agathis moorei,Agathis moorei (Lindl.) Mast.,Araucariaceae,Agathis,Agathis moorei,,21,,25,,false,false,2,,,,,,,558,2010,2,,false,false,POINT (164.86667 -20.8)
5092,1699,,Agathis moorei,Agathis moorei (Lindl.) Mast.,Araucariaceae,Agathis,Agathis moorei,,21,,,,false,false,6,,,,,,,439,2730,3,,false,false,POINT (165.076950001717 -20.8592650095622)
5070,1699,,Agathis moorei,Agathis moorei (Lindl.) Mast.,Araucariaceae,Agathis,Agathis moorei,,21,,20,,false,true,11,,,,,,,578,4320,3,,false,false,POINT (164.7437222 -20.5917222)
5095,1699,Forêt Plate P26,Agathis moorei,Agathis moorei (Lindl.) Mast.,Araucariaceae,Agathis,Agathis moorei,,21,11.80,,2,false,false,2,,,,,,,484,1740,2,,false,false,POINT (165.1116333 -21.13367271)
5060,1699,,Agathis moorei,Agathis moorei (Lindl.) Mast.,Araucariaceae,Agathis,Agathis moorei,,21,,,,false,false,3,,,,,,,69,1170,1,,false,false,POINT (164.47390747070312 -20.658071517944336)
5075,1699,,Agathis moorei,Agathis moorei (Lindl.) Mast.,Araucariaceae,Agathis,Agathis moorei,,21,98.50,30,,false,false,1,,,,,,,481,1790,2,,false,false,POINT (164.76635742 -20.74247169)
5084,1699,,Agathis moorei,Agathis moorei (Lindl.) Mast.,Araucariaceae,Agathis,Agathis moorei,,21,,,,false,false,5,,,,,,,723,2260,3,,false,false,POINT (164.918642934163 -20.9519154866536)
5078,1699,,Agathis moorei,Agathis moorei (Lindl.) Mast.,Araucariaceae,Agathis,Agathis moorei,,21,,,,false,false,4,,,,,,,51,2070,2,,false,false,POINT (164.8133333 -20.7122222)
5086,1699,,Agathis moorei,Agathis moorei (Lindl.) Mast.,Araucariaceae,Agathis,Agathis moorei,,21,,,,false,false,11,,,,,,,142,1830,2,,false,false,POINT (164.94520568847656 -20.80175018310547)
5088,1699,,Agathis moorei,Agathis moorei (Lindl.) Mast.,Araucariaceae,Agathis,Agathis moorei,,21,,,,false,false,9,,,,,,,253,2040,2,,false,false,POINT (164.9797222 -20.82)
5072,1699,,Agathis moorei,Agathis moorei (Lindl.) Mast.,Araucariaceae,Agathis,Agathis moorei,,21,,,,false,false,10,,,,,,,562,1630,2,,false,false,POINT (164.74642944335938 -20.738248825073242)
5090,1699,,Agathis moorei,Agathis moorei (Lindl.) Mast.,Araucariaceae,Agathis,Agathis moorei,,21,,,,false,false,5,,,,,,,328,1460,2,,false,false,POINT (165.02383422851562 -20.967119216918945)
5091,1699,,Agathis moorei,Agathis moorei (Lindl.) Mast.,Araucariaceae,Agathis,Agathis moorei,,21,,,,false,false,1,,,,,,,206,2060,2,,false,false,POINT (165.07533264160156 -20.938228607177734)
5094,1699,Forêt Plate P17,Agathis moorei,Agathis moorei (Lindl.) Mast.,Araucariaceae,Agathis,Agathis moorei,,21,58.30,,4,false,false,9,,,,,,,452,1760,2,,false,false,POINT (165.10707092 -21.12267685)
5067,1699,,Agathis moorei,Agathis moorei (Lindl.) Mast.,Araucariaceae,Agathis,Agathis moorei,,21,,,,false,false,2,,,,,,,682,1530,2,,false,true,POINT (164.717063331604 -20.7238840103149)
5117,1699,Forêt Plate P09,Agathis moorei,Agathis moorei (Lindl.) Mast.,Araucariaceae,Agathis,Agathis moorei,,21,10.20,,2,false,false,9,,,,,,,508,1970,2,,false,false,POINT (165.12226868 -21.14605331)
5118,1699,Forêt Plate P09,Agathis moorei,Agathis moorei (Lindl.) Mast.,Araucariaceae,Agathis,Agathis moorei,,21,12.70,,4,false,false,9,,,,,,,508,1970,2,,false,false,POINT (165.12226868 -21.14605331)
5119,1699,Forêt Plate P09,Agathis moorei,Agathis moorei (Lindl.) Mast.,Araucariaceae,Agathis,Agathis moorei,,21,13.70,,3,false,false,9,,,,,,,508,1970,2,,false,false,POINT (165.12226868 -21.14605331)
5120,1699,Forêt Plate P09,Agathis moorei,Agathis moorei (Lindl.) Mast.,Araucariaceae,Agathis,Agathis moorei,,21,19.70,19.16,3,false,false,9,,,,,,,508,1970,2,,false,false,POINT (165.12226868 -21.14605331)
5121,1699,Forêt Plate P09,Agathis moorei,Agathis moorei (Lindl.) Mast.,Araucariaceae,Agathis,Agathis moorei,,21,21.00,14.44,3,false,false,9,,,,,,,508,1970,2,,false,false,POINT (165.12226868 -21.14605331)
5122,1699,Forêt Plate P09,Agathis moorei,Agathis moorei (Lindl.) Mast.,Araucariaceae,Agathis,Agathis moorei,,21,22.00,16.5,2,false,false,9,,,,,,,508,1970,2,,false,false,POINT (165.12226868 -21.14605331)
5123,1699,Forêt Plate P09,Agathis moorei,Agathis moorei (Lindl.) Mast.,Araucariaceae,Agathis,Agathis moorei,,21,22.00,,3,false,false,9,,,,,,,508,1970,2,,false,false,POINT (165.12226868 -21.14605331)
5124,1699,Forêt Plate P09,Agathis moorei,Agathis moorei (Lindl.) Mast.,Araucariaceae,Agathis,Agathis moorei,,21,29.60,18.3,3,false,false,9,,,,,,,508,1970,2,,false,false,POINT (165.12226868 -21.14605331)
5125,1699,Forêt Plate P09,Agathis moorei,Agathis moorei (Lindl.) Mast.,Araucariaceae,Agathis,Agathis moorei,,21,29.90,17.6,3,false,false,9,,,,,,,508,1970,2,,false,false,POINT (165.12226868 -21.14605331)
5126,1699,Forêt Plate P09,Agathis moorei,Agathis moorei (Lindl.) Mast.,Araucariaceae,Agathis,Agathis moorei,,21,30.60,,3,false,false,9,,,,,,,508,1970,2,,false,false,POINT (165.12226868 -21.14605331)
5127,1699,Forêt Plate P09,Agathis moorei,Agathis moorei (Lindl.) Mast.,Araucariaceae,Agathis,Agathis moorei,,21,32.50,,3,false,false,9,,,,,,,508,1970,2,,false,false,POINT (165.12226868 -21.14605331)
